Time (Hour)	Akumulasi Keausan Pompa : Eksperimen_Pompa_01	Akumulasi Kotoran Filter : Eksperimen_Pompa_01	Efek Hambatan Filter : Eksperimen_Pompa_01	Efisiensi Aktual : Eksperimen_Pompa_01	Laju Aliran Masuk : Eksperimen_Pompa_01	RPM Aktual : Eksperimen_Pompa_01
489	8075.64	1053.72	158.058	0.426974	695.891	2900
490	8092.81	1055.11	158.267	0.426287	694.308	2900
491	8109.99	1056.5	158.475	0.4256	692.726	2900
492	8127.16	1057.89	158.683	0.424914	691.144	2900
493	8144.34	1059.27	158.891	0.424227	689.563	2900
494	8161.51	1060.65	159.097	0.42354	687.982	2900
495	8178.68	1062.03	159.304	0.422853	686.401	2900
496	8195.86	1063.4	159.51	0.422166	684.822	2900
497	8213.03	1064.77	159.715	0.421479	683.242	2900
498	8230.21	1066.13	159.92	0.420792	681.663	2900
499	8247.38	1067.5	160.125	0.420105	680.085	2900
500	8264.55	1068.86	160.329	0.419418	678.507	2900
501	8281.73	1070.22	160.532	0.418731	676.929	2900
502	8298.9	1071.57	160.735	0.418044	675.352	2900
503	8316.08	1072.92	160.938	0.417357	673.776	2900
504	8333.25	1074.27	161.14	0.41667	672.2	2900
505	8350.42	1075.61	161.342	0.415983	670.624	2900
506	8367.6	1076.95	161.543	0.415296	669.049	2900
507	8384.77	1078.29	161.744	0.414609	667.474	2900
508	8401.95	1079.63	161.944	0.413922	665.9	2900
509	8419.12	1080.96	162.144	0.413235	664.327	2900
510	8436.3	1082.29	162.343	0.412548	662.753	2900
511	8453.47	1083.61	162.542	0.411861	661.181	2900
512	8470.64	1084.93	162.74	0.411174	659.608	2900
513	8487.82	1086.25	162.938	0.410487	658.036	2900
514	8504.99	1087.57	163.135	0.4098	656.465	2900
515	8522.17	1088.88	163.332	0.409113	654.894	2900
516	8539.34	1090.19	163.529	0.408426	653.324	2900
517	8556.51	1091.5	163.725	0.407739	651.754	2900
518	8573.69	1092.8	163.92	0.407052	650.185	2900
519	8590.86	1094.1	164.115	0.406365	648.616	2900
520	8608.04	1095.4	164.31	0.405679	647.047	2900
521	8625.21	1096.69	164.504	0.404992	645.479	2900
522	8642.39	1097.99	164.698	0.404305	643.911	2900
523	8659.56	1099.27	164.891	0.403618	642.344	2900
524	8676.73	1100.56	165.084	0.402931	640.778	2900
525	8693.91	1101.84	165.276	0.402244	639.211	2900
526	8711.08	1103.12	165.468	0.401557	637.646	2900
527	8728.26	1104.39	165.659	0.40087	636.081	2900
528	8745.43	1105.67	165.85	0.400183	634.516	2900
529	8762.6	1106.93	166.04	0.399496	632.951	2900
530	8779.78	1108.2	166.23	0.398809	631.388	2900
531	8796.95	1109.46	166.419	0.398122	629.824	2900
532	8814.13	1110.72	166.608	0.397435	628.261	2900
533	8831.3	1111.98	166.797	0.396748	626.699	2900
534	8848.48	1113.23	166.985	0.396061	625.137	2900
535	8865.65	1114.48	167.172	0.395374	623.576	2900
536	8882.82	1115.73	167.359	0.394687	622.015	2900
537	8900	1116.97	167.546	0.394	620.454	2900
538	8917.17	1118.21	167.732	0.393313	618.894	2900
539	8934.35	1119.45	167.918	0.392626	617.334	2900
540	8951.52	1120.69	168.103	0.391939	615.775	2900
541	8968.69	1121.92	168.288	0.391252	614.217	2900
542	8985.87	1123.15	168.472	0.390565	612.658	2900
543	9003.04	1124.37	168.656	0.389878	611.101	2900
544	9020.22	1125.59	168.839	0.389191	609.543	2900
545	9037.39	1126.81	169.022	0.388504	607.987	2900
546	9054.57	1128.03	169.204	0.387817	606.43	2900
547	9071.74	1129.24	169.386	0.38713	604.874	2900
548	9088.91	1130.45	169.568	0.386443	603.319	2900
549	9106.09	1131.66	169.749	0.385756	601.764	2900
550	9123.26	1132.86	169.929	0.38507	600.21	2900
551	9140.44	1134.06	170.109	0.384383	598.656	2900
552	9157.61	1135.26	170.289	0.383696	597.102	2900
553	9174.78	1136.45	170.468	0.383009	595.549	2900
554	9191.96	1137.65	170.647	0.382322	593.997	2900
555	9209.13	1138.83	170.825	0.381635	592.444	2900
556	9226.31	1140.02	171.003	0.380948	590.893	2900
557	9243.48	1141.2	171.18	0.380261	589.341	2900
558	9260.66	1142.38	171.357	0.379574	587.791	2900
559	9277.83	1143.55	171.533	0.378887	586.24	2900
560	9295	1144.73	171.709	0.3782	584.691	2900
561	9312.18	1145.9	171.884	0.377513	583.141	2900
562	9329.35	1147.06	172.059	0.376826	581.592	2900
563	9346.53	1148.23	172.234	0.376139	580.044	2900
564	9363.7	1149.39	172.408	0.375452	578.496	2900
565	9380.87	1150.54	172.581	0.374765	576.949	2900
566	9398.05	1151.7	172.755	0.374078	575.402	2900
567	9415.22	1152.85	172.927	0.373391	573.855	2900
568	9432.4	1154	173.099	0.372704	572.309	2900
569	9449.57	1155.14	173.271	0.372017	570.763	2900
570	9466.75	1156.28	173.442	0.37133	569.218	2900
571	9483.92	1157.42	173.613	0.370643	567.674	2900
572	9501.09	1158.56	173.783	0.369956	566.129	2900
573	9518.27	1159.69	173.953	0.369269	564.586	2900
574	9535.44	1160.82	174.122	0.368582	563.042	2900
575	9552.62	1161.94	174.291	0.367895	561.499	2900
576	9569.79	1163.07	174.46	0.367208	559.957	2900
577	9586.96	1164.19	174.628	0.366521	558.415	2900
578	9604.14	1165.3	174.795	0.365834	556.874	2900
579	9621.31	1166.42	174.962	0.365148	555.333	2900
580	9638.49	1167.53	175.129	0.364461	553.792	2900
581	9655.66	1168.63	175.295	0.363774	552.252	2900
582	9672.83	1169.74	175.461	0.363087	550.712	2900
583	9690.01	1170.84	175.626	0.3624	549.173	2900
584	9707.18	1171.94	175.791	0.361713	547.635	2900
585	9724.36	1173.03	175.955	0.361026	546.096	2900
586	9741.53	1174.13	176.119	0.360339	544.559	2900
587	9758.71	1175.22	176.282	0.359652	543.021	2900
588	9775.88	1176.3	176.445	0.358965	541.484	2900
589	9793.05	1177.38	176.608	0.358278	539.948	2900
590	9810.23	1178.46	176.77	0.357591	538.412	2900
591	9827.4	1179.54	176.931	0.356904	536.877	2900
592	9844.58	1180.61	177.092	0.356217	535.342	2900
593	9861.75	1181.69	177.253	0.35553	533.807	2900
594	9878.92	1182.75	177.413	0.354843	532.273	2900
595	9896.1	1183.82	177.573	0.354156	530.74	2900
596	9913.27	1184.88	177.732	0.353469	529.206	2900
597	9930.45	1185.94	177.891	0.352782	527.674	2900
598	9947.62	1186.99	178.049	0.352095	526.141	2900
599	9964.79	1188.05	178.207	0.351408	524.61	2900
600	9981.97	1189.09	178.364	0.350721	523.078	2900
601	9999.14	1190.14	178.521	0.350034	521.547	2900
602	10016.3	1191.18	178.678	0.349347	520.017	2900
603	10033.5	1192.22	178.834	0.34866	518.487	2900
604	10050.7	1193.26	178.989	0.347973	516.958	2900
605	10067.8	1194.29	179.144	0.347286	515.429	2900
606	10085	1195.33	179.299	0.346599	513.9	2900
607	10102.2	1196.35	179.453	0.345912	512.372	2900
608	10119.4	1197.38	179.607	0.345226	510.844	2900
609	10136.5	1198.4	179.76	0.344539	509.317	2900
610	10153.7	1199.42	179.913	0.343852	507.79	2900
611	10170.9	1200.43	180.065	0.343165	506.264	2900
612	10188.1	1201.45	180.217	0.342478	504.738	2900
613	10205.2	1202.46	180.368	0.341791	503.213	2900
614	10222.4	1203.46	180.519	0.341104	501.688	2900
615	10239.6	1204.47	180.67	0.340417	500.164	2900
616	10256.8	1205.47	180.82	0.33973	498.64	2900
617	10273.9	1206.46	180.969	0.339043	497.116	2900
618	10291.1	1207.46	181.119	0.338356	495.593	2900
619	10308.3	1208.45	181.267	0.337669	494.07	2900
620	10325.5	1209.44	181.416	0.336982	492.548	2900
621	10342.6	1210.42	181.563	0.336295	491.027	2900
622	10359.8	1211.4	181.711	0.335608	489.505	2900
623	10377	1212.38	181.857	0.334921	487.985	2900
624	10394.1	1213.36	182.004	0.334234	486.464	2900
625	10411.3	1214.33	182.15	0.333547	484.944	2900
626	10428.5	1215.3	182.295	0.33286	483.425	2900
627	10445.7	1216.27	182.44	0.332173	481.906	2900
628	10462.8	1217.23	182.585	0.331486	480.388	2900
629	10480	1218.19	182.729	0.330799	478.869	2900
630	10497.2	1219.15	182.873	0.330112	477.352	2900
631	10514.4	1220.11	183.016	0.329425	475.835	2900
632	10531.5	1221.06	183.159	0.328738	474.318	2900
633	10548.7	1222.01	183.301	0.328051	472.802	2900
634	10565.9	1222.95	183.443	0.327364	471.286	2900
635	10583.1	1223.89	183.584	0.326677	469.771	2900
636	10600.2	1224.83	183.725	0.32599	468.256	2900
637	10617.4	1225.77	183.866	0.325303	466.741	2900
638	10634.6	1226.7	184.006	0.324617	465.228	2900
639	10651.8	1227.63	184.145	0.32393	463.714	2900
640	10668.9	1228.56	184.284	0.323243	462.201	2900
641	10686.1	1229.49	184.423	0.322556	460.688	2900
642	10703.3	1230.41	184.561	0.321869	459.176	2900
643	10720.5	1231.33	184.699	0.321182	457.665	2900
644	10737.6	1232.24	184.836	0.320495	456.153	2900
645	10754.8	1233.15	184.973	0.319808	454.643	2900
646	10772	1234.06	185.109	0.319121	453.132	2900
647	10789.2	1234.97	185.245	0.318434	451.622	2900
648	10806.3	1235.87	185.381	0.317747	450.113	2900
649	10823.5	1236.77	185.516	0.31706	448.604	2900
650	10840.7	1237.67	185.65	0.316373	447.095	2900
651	10857.9	1238.56	185.785	0.315686	445.587	2900
652	10875	1239.45	185.918	0.314999	444.08	2900
653	10892.2	1240.34	186.051	0.314312	442.573	2900
654	10909.4	1241.23	186.184	0.313625	441.066	2900
655	10926.5	1242.11	186.317	0.312938	439.56	2900
656	10943.7	1242.99	186.448	0.312251	438.054	2900
657	10960.9	1243.87	186.58	0.311564	436.549	2900
658	10978.1	1244.74	186.711	0.310877	435.044	2900
659	10995.2	1245.61	186.841	0.31019	433.539	2900
660	11012.4	1246.48	186.971	0.309503	432.035	2900
661	11029.6	1247.34	187.101	0.308816	430.532	2900
662	11046.8	1248.2	187.23	0.308129	429.029	2900
663	11063.9	1249.06	187.359	0.307442	427.526	2900
664	11081.1	1249.91	187.487	0.306755	426.024	2900
665	11098.3	1250.77	187.615	0.306068	424.522	2900
666	11115.5	1251.62	187.742	0.305382	423.021	2900
667	11132.6	1252.46	187.869	0.304695	421.52	2900
668	11149.8	1253.3	187.996	0.304008	420.019	2900
669	11167	1254.14	188.122	0.303321	418.52	2900
670	11184.2	1254.98	188.247	0.302634	417.02	2900
671	11201.3	1255.82	188.372	0.301947	415.521	2900
672	11218.5	1256.65	188.497	0.30126	414.022	2900
673	11235.7	1257.47	188.621	0.300573	412.524	2900
674	11252.9	1258.3	188.745	0.299886	411.027	2900
675	11270	1259.12	188.868	0.299199	409.529	2900
676	11287.2	1259.94	188.991	0.298512	408.033	2900
677	11304.4	1260.76	189.114	0.297825	406.536	2900
678	11321.6	1261.57	189.235	0.297138	405.04	2900
679	11338.7	1262.38	189.357	0.296451	403.545	2900
680	11355.9	1263.19	189.478	0.295764	402.05	2900
681	11373.1	1263.99	189.599	0.295077	400.555	2900
682	11390.2	1264.79	189.719	0.29439	399.061	2900
683	11407.4	1265.59	189.839	0.293703	397.568	2900
684	11424.6	1266.39	189.958	0.293016	396.074	2900
685	11441.8	1267.18	190.077	0.292329	394.582	2900
686	11458.9	1267.97	190.195	0.291642	393.089	2900
687	11476.1	1268.75	190.313	0.290955	391.597	2900
688	11493.3	1269.54	190.43	0.290268	390.106	2900
689	11510.5	1270.32	190.547	0.289581	388.615	2900
690	11527.6	1271.09	190.664	0.288894	387.125	2900
691	11544.8	1271.87	190.78	0.288207	385.635	2900
692	11562	1272.64	190.896	0.28752	384.145	2900
693	11579.2	1273.41	191.011	0.286833	382.656	2900
694	11596.3	1274.17	191.126	0.286146	381.167	2900
695	11613.5	1274.93	191.24	0.285459	379.679	2900
696	11630.7	1275.69	191.354	0.284773	378.191	2900
697	11647.9	1276.45	191.468	0.284086	376.703	2900
698	11665	1277.2	191.581	0.283399	375.217	2900
699	11682.2	1277.95	191.693	0.282712	373.73	2900
700	11699.4	1278.7	191.805	0.282025	372.244	2900
701	11716.6	1279.45	191.917	0.281338	370.758	2900
702	11733.7	1280.19	192.028	0.280651	369.273	2900
703	11750.9	1280.93	192.139	0.279964	367.789	2900
704	11768.1	1281.66	192.249	0.279277	366.304	2900
705	11785.3	1282.39	192.359	0.27859	364.82	2900
706	11802.4	1283.12	192.469	0.277903	363.337	2900
707	11819.6	1283.85	192.578	0.277216	361.854	2900
708	11836.8	1284.57	192.686	0.276529	360.372	2900
709	11854	1285.3	192.794	0.275842	358.89	2900
710	11871.1	1286.01	192.902	0.275155	357.408	2900
711	11888.3	1286.73	193.009	0.274468	355.927	2900
712	11905.5	1287.44	193.116	0.273781	354.446	2900
713	11922.6	1288.15	193.222	0.273094	352.966	2900
714	11939.8	1288.85	193.328	0.272407	351.486	2900
715	11957	1289.56	193.434	0.27172	350.007	2900
716	11974.2	1290.26	193.539	0.271033	348.528	2900
717	11991.3	1290.95	193.643	0.270346	347.049	2900
718	12008.5	1291.65	193.747	0.269659	345.571	2900
719	12025.7	1292.34	193.851	0.268972	344.094	2900
720	12042.9	1293.03	193.954	0.268285	342.616	2900
721	12060	1293.71	194.057	0.267598	341.14	2900
722	12077.2	1294.4	194.159	0.266911	339.663	2900
723	12094.4	1295.08	194.261	0.266224	338.188	2900
724	12111.6	1295.75	194.363	0.265537	336.712	2900
725	12128.7	1296.42	194.464	0.26485	335.237	2900
726	12145.9	1297.1	194.564	0.264164	333.763	2900
727	12163.1	1297.76	194.664	0.263477	332.289	2900
728	12180.3	1298.43	194.764	0.26279	330.815	2900
729	12197.4	1299.09	194.863	0.262103	329.342	2900
730	12214.6	1299.75	194.962	0.261416	327.869	2900
731	12231.8	1300.4	195.061	0.260729	326.397	2900
732	12249	1301.06	195.158	0.260042	324.925	2900
733	12266.1	1301.71	195.256	0.259355	323.454	2900
734	12283.3	1302.35	195.353	0.258668	321.983	2900
735	12300.5	1303	195.45	0.257981	320.512	2900
736	12317.7	1303.64	195.546	0.257294	319.042	2900
737	12334.8	1304.28	195.641	0.256607	317.572	2900
738	12352	1304.91	195.737	0.25592	316.103	2900
739	12369.2	1305.54	195.832	0.255233	314.634	2900
740	12386.3	1306.17	195.926	0.254546	313.166	2900
741	12403.5	1306.8	196.02	0.253859	311.698	2900
742	12420.7	1307.42	196.113	0.253172	310.231	2900
743	12437.9	1308.04	196.206	0.252485	308.764	2900
744	12455	1308.66	196.299	0.251798	307.297	2900
745	12472.2	1309.28	196.391	0.251111	305.831	2900
746	12489.4	1309.89	196.483	0.250424	304.365	2900
747	12506.6	1310.5	196.574	0.249737	302.9	2900
748	12523.7	1311.1	196.665	0.24905	301.435	2900
749	12540.9	1311.7	196.756	0.248363	299.971	2900
750	12558.1	1312.3	196.846	0.247676	298.507	2900
751	12575.3	1312.9	196.935	0.246989	297.044	2900
752	12592.4	1313.5	197.024	0.246302	295.581	2900
753	12609.6	1314.09	197.113	0.245615	294.118	2900
754	12626.8	1314.67	197.201	0.244929	292.656	2900
755	12644	1315.26	197.289	0.244242	291.194	2900
756	12661.1	1315.84	197.376	0.243555	289.733	2900
757	12678.3	1316.42	197.463	0.242868	288.272	2900
758	12695.5	1317	197.55	0.242181	286.812	2900
759	12712.7	1317.57	197.636	0.241494	285.352	2900
760	12729.8	1318.14	197.721	0.240807	283.892	2900
761	12747	1318.71	197.807	0.24012	282.433	2900
762	12764.2	1319.28	197.891	0.239433	280.974	2900
763	12781.4	1319.84	197.976	0.238746	279.516	2900
764	12798.5	1320.4	198.059	0.238059	278.058	2900
765	12815.7	1320.95	198.143	0.237372	276.601	2900
766	12832.9	1321.51	198.226	0.236685	275.144	2900
767	12850.1	1322.06	198.308	0.235998	273.688	2900
768	12867.2	1322.6	198.39	0.235311	272.231	2900
769	12884.4	1323.15	198.472	0.234624	270.776	2900
770	12901.6	1323.69	198.553	0.233937	269.321	2900
771	12918.7	1324.23	198.634	0.23325	267.866	2900
772	12935.9	1324.76	198.715	0.232563	266.412	2900
773	12953.1	1325.3	198.794	0.231876	264.958	2900
774	12970.3	1325.83	198.874	0.231189	263.504	2900
775	12987.4	1326.35	198.953	0.230502	262.051	2900
776	13004.6	1326.88	199.032	0.229815	260.599	2900
777	13021.8	1327.4	199.11	0.229128	259.147	2900
778	13039	1327.92	199.188	0.228441	257.695	2900
779	13056.1	1328.43	199.265	0.227754	256.244	2900
780	13073.3	1328.94	199.342	0.227067	254.793	2900
781	13090.5	1329.45	199.418	0.22638	253.343	2900
782	13107.7	1329.96	199.494	0.225693	251.893	2900
783	13124.8	1330.46	199.57	0.225006	250.443	2900
784	13142	1330.97	199.645	0.22432	248.994	2900
785	13159.2	1331.46	199.72	0.223633	247.546	2900
786	13176.4	1331.96	199.794	0.222946	246.097	2900
787	13193.5	1332.45	199.868	0.222259	244.65	2900
788	13210.7	1332.94	199.941	0.221572	243.202	2900
789	13227.9	1333.43	200.014	0.220885	241.755	2900
790	13245.1	1333.91	200.087	0.220198	240.309	2900
791	13262.2	1334.39	200.159	0.219511	238.863	2900
792	13279.4	1334.87	200.23	0.218824	237.417	2900
793	13296.6	1335.34	200.302	0.218137	235.972	2900
794	13313.8	1335.82	200.372	0.21745	234.527	2900
795	13330.9	1336.28	200.443	0.216763	233.083	2900
796	13348.1	1336.75	200.513	0.216076	231.639	2900
797	13365.3	1337.21	200.582	0.215389	230.196	2900
798	13382.5	1337.67	200.651	0.214702	228.753	2900
799	13399.6	1338.13	200.72	0.214015	227.31	2900
800	13416.8	1338.59	200.788	0.213328	225.868	2900
801	13434	1339.04	200.856	0.212641	224.426	2900
802	13451.1	1339.49	200.923	0.211954	222.985	2900
803	13468.3	1339.93	200.99	0.211267	221.544	2900
804	13485.5	1340.38	201.056	0.21058	220.104	2900
805	13502.7	1340.82	201.122	0.209893	218.664	2900
806	13519.8	1341.25	201.188	0.209206	217.225	2900
807	13537	1341.69	201.253	0.208519	215.785	2900
808	13554.2	1342.12	201.318	0.207832	214.347	2900
809	13571.4	1342.55	201.382	0.207145	212.909	2900
810	13588.5	1342.97	201.446	0.206458	211.471	2900
811	13605.7	1343.4	201.51	0.205771	210.033	2900
812	13622.9	1343.82	201.573	0.205084	208.596	2900
813	13640.1	1344.23	201.635	0.204398	207.16	2900
814	13657.2	1344.65	201.697	0.203711	205.724	2900
815	13674.4	1345.06	201.759	0.203024	204.288	2900
816	13691.6	1345.47	201.82	0.202337	202.853	2900
817	13708.8	1345.87	201.881	0.20165	201.418	2900
818	13725.9	1346.28	201.942	0.200963	199.984	2900
819	13743.1	1346.68	202.002	0.200276	198.55	2900
820	13760.3	1347.07	202.061	0.199589	197.116	2900
821	13777.5	1347.47	202.12	0.198902	195.683	2900
822	13794.6	1347.86	202.179	0.198215	194.251	2900
823	13811.8	1348.25	202.237	0.197528	192.818	2900
824	13829	1348.63	202.295	0.196841	191.387	2900
825	13846.2	1349.02	202.353	0.196154	189.955	2900
826	13863.3	1349.4	202.41	0.195467	188.524	2900
827	13880.5	1349.77	202.466	0.19478	187.094	2900
828	13897.7	1350.15	202.522	0.194093	185.664	2900
829	13914.8	1350.52	202.578	0.193406	184.234	2900
830	13932	1350.89	202.633	0.192719	182.805	2900
831	13949.2	1351.25	202.688	0.192032	181.376	2900
832	13966.4	1351.62	202.742	0.191345	179.948	2900
833	13983.5	1351.98	202.796	0.190658	178.52	2900
834	14000.7	1352.33	202.85	0.189971	177.093	2900
835	14017.9	1352.69	202.903	0.189284	175.665	2900
836	14035.1	1353.04	202.956	0.188597	174.239	2900
837	14052.2	1353.39	203.008	0.18791	172.813	2900
838	14069.4	1353.73	203.06	0.187223	171.387	2900
839	14086.6	1354.08	203.111	0.186536	169.961	2900
840	14103.8	1354.42	203.162	0.185849	168.537	2900
841	14120.9	1354.75	203.213	0.185162	167.112	2900
842	14138.1	1355.09	203.263	0.184476	165.688	2900
843	14155.3	1355.42	203.313	0.183789	164.264	2900
844	14172.5	1355.75	203.362	0.183102	162.841	2900
845	14189.6	1356.07	203.411	0.182415	161.418	2900
846	14206.8	1356.4	203.459	0.181728	159.996	2900
847	14224	1356.72	203.507	0.181041	158.574	2900
848	14241.2	1357.03	203.555	0.180354	157.153	2900
849	14258.3	1357.35	203.602	0.179667	155.732	2900
850	14275.5	1357.66	203.649	0.17898	154.311	2900
851	14292.7	1357.97	203.695	0.178293	152.891	2900
852	14309.9	1358.27	203.741	0.177606	151.471	2900
853	14327	1358.58	203.786	0.176919	150.051	2900
854	14344.2	1358.88	203.831	0.176232	148.633	2900
855	14361.4	1359.17	203.876	0.175545	147.214	2900
856	14378.5	1359.47	203.92	0.174858	145.796	2900
857	14395.7	1359.76	203.964	0.174171	144.378	2900
858	14412.9	1360.05	204.007	0.173484	142.961	2900
859	14430.1	1360.33	204.05	0.172797	141.544	2900
860	14447.2	1360.62	204.092	0.17211	140.128	2900
861	14464.4	1360.9	204.135	0.171423	138.712	2900
862	14481.6	1361.17	204.176	0.170736	137.296	2900
863	14498.8	1361.45	204.217	0.170049	135.881	2900
864	14515.9	1361.72	204.258	0.169362	134.466	2900
865	14533.1	1361.99	204.298	0.168675	133.052	2900
866	14550.3	1362.26	204.338	0.167988	131.638	2900
867	14567.5	1362.52	204.378	0.167301	130.225	2900
868	14584.6	1362.78	204.417	0.166614	128.812	2900
869	14601.8	1363.04	204.456	0.165927	127.399	2900
870	14619	1363.29	204.494	0.16524	125.987	2900
871	14636.2	1363.54	204.532	0.164554	124.575	2900
872	14653.3	1363.79	204.569	0.163867	123.164	2900
873	14670.5	1364.04	204.606	0.16318	121.753	2900
874	14687.7	1364.28	204.642	0.162493	120.343	2900
875	14704.9	1364.52	204.679	0.161806	118.933	2900
876	14722	1364.76	204.714	0.161119	117.523	2900
877	14739.2	1365	204.749	0.160432	116.114	2900
878	14756.4	1365.23	204.784	0.159745	114.705	2900
879	14773.6	1365.46	204.819	0.159058	113.297	2900
880	14790.7	1365.68	204.853	0.158371	111.889	2900
881	14807.9	1365.91	204.886	0.157684	110.481	2900
882	14825.1	1366.13	204.919	0.156997	109.074	2900
883	14842.3	1366.35	204.952	0.15631	107.668	2900
884	14859.4	1366.56	204.984	0.155623	106.261	2900
885	14876.6	1366.78	205.016	0.154936	104.856	2900
886	14893.8	1366.98	205.048	0.154249	103.45	2900
887	14910.9	1367.19	205.079	0.153562	102.045	2900
888	14928.1	1367.4	205.109	0.152875	100.641	2900
889	14945.3	1367.6	205.14	0.152188	99.2366	2900
890	14962.5	1367.8	205.169	0.151501	97.8329	2900
891	14979.6	1367.99	205.199	0.150814	96.4297	2900
892	14996.8	1368.18	205.228	0.150127	95.0268	2900
893	15014	1368.37	205.256	0.14944	93.6244	2900
894	15031.2	1368.56	205.284	0.148753	92.2223	2900
895	15048.3	1368.75	205.312	0.148066	90.8207	2900
896	15065.5	1368.93	205.339	0.147379	89.4196	2900
897	15082.7	1369.11	205.366	0.146692	88.0188	2900
898	15099.9	1369.28	205.392	0.146005	86.6185	2900
899	15117	1369.46	205.418	0.145318	85.2186	2900
900	15134.2	1369.63	205.444	0.144631	83.8191	2900
901	15151.4	1369.79	205.469	0.143945	82.42	2900
902	15168.6	1369.96	205.494	0.143258	81.0213	2900
903	15185.7	1370.12	205.518	0.142571	79.6231	2900
904	15202.9	1370.28	205.542	0.141884	78.2253	2900
905	15220.1	1370.44	205.565	0.141197	76.8279	2900
906	15237.3	1370.59	205.589	0.14051	75.4309	2900
907	15254.4	1370.74	205.611	0.139823	74.0343	2900
908	15271.6	1370.89	205.633	0.139136	72.6382	2900
909	15288.8	1371.03	205.655	0.138449	71.2425	2900
910	15306	1371.18	205.677	0.137762	69.8472	2900
911	15323.1	1371.32	205.697	0.137075	68.4523	2900
912	15340.3	1371.45	205.718	0.136388	67.0578	2900
913	15357.5	1371.59	205.738	0.135701	65.6637	2900
914	15374.7	1371.72	205.758	0.135014	64.2701	2900
